id,message,original,genre,related,request,offer,aid_related,medical_help,medical_products,search_and_rescue,security,military,child_alone,water,food,shelter,clothing,money,missing_people,refugees,death,other_aid,infrastructure_related,transport,buildings,electricity,tools,hospitals,shops,aid_centers,other_infrastructure,weather_related,floods,storm,fire,earthquake,cold,other_weather,direct_report,target,clean_message,word_count,char_count
8730,If I would like to take care which hospital can I go ,Si mwen ta bezwen al pran soin nan ki lopital pou male,direct,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,info,would like take care hospital go,6,53
8732,"Thanks to God,i am not sick.Now,i would like to have a job like technician.Please,can you help me,Thanks. ","Gras a Dye m' pa malad. Kounyea se travay mwen bezwen selman, si nou ka fasa pou mwen svp, kom teknisyen. Mesi.",direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,thanks godi sicknowi would like job like technicianpleasecan help methanks,10,106
8734,I want to ea i canut i find it what should i do ? ,Sim bezwen manje poum mwen manje mwen pa jwenn kisa poum f?,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,want ea canut find,4,50
8735,I give a big thanks for this message.May god bless you guys ,je vous remercie pour ce message. may god bless u guys.,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,give big thanks messagemay god bless guy,7,60
8736,I want some informations about Haiti ,Je veux des unformation sou haiti,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,want information haiti,3,37
8737,I would like to find a job.I know that you can help me and I count of you. ,"Mwen ta renmen jwenn yon dyob, mwen konnen ke nou ka ede m e mwen konte sou nou.",direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,would like find jobi know help count,7,75
8738,Who's the things the haitien gourvernement can't say? Thank you. ,Kot sa la a gouvenman ayisyen an pa ka di la a. Meci,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,who thing haitien gourvernement cant say thank,7,65
8739,I do not understand only you known as because I am hunger. cease lying me because I am really hunger. ,( Mwen pa konpann san n ap di m laa segrangoum mwen grangou pa banm parol selman tanpri souple ),direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,understand known hunger cease lying really hunger,7,102
8740,why they don't tell me : come to take a visa? i am living in the bad country. i don't find food how i am going at the toilet? ,Sat fe yo pa dim vin pran yon viza pito nan yon vye peyi konsa map mal viv mwen pa jwenn manje koman map ka twalt,direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,dont tell come take visa living bad country dont find food going toilet,13,126
8742,"American government if I don't have any aquatabs, how can I purify my water? I feel like to drink purified water. ","GOUVENMAN AMERIKEN SI M PA GEN AQUATAB KI JAN M KA TRETE DLO M, M ANVI BWE BON DLO",direct,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,info,american government dont aquatabs purify water feel like drink purified water,11,114
8745,"We don't find nothing about the emergency need, We need tents, shelter we're extremely need them above all to resist with rain season. ","nous avons rien trouv en matire de premire urgence ( prela, tant ,. . ) nous besoin d'aide en impermable pour la saison pluvieuse.",direct,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,request,dont find nothing emergency need need tent shelter extremely need resist rain season,13,135
8749,"We are an organization in the are a of Mangeoire, Rue Garoute. There is some support that we still have not received like food distribution, treated water, hygiene material, etc. ","Nou se yon organizasyon nan zone MANJWA, Rue Garoute, Gen kek soutien nou poko janm jwen tankou distribusyon manje, glo traiti, materiel ijienik, e latri",direct,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,organization mangeoire rue garoute support still received like food distribution treated water hygiene material etc,15,179
8752,"thank you, we need help at delmas 57, please ","Mer i, nous avons besoin de l'aide a deldas 57",direct,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,request,thank need help delmas please,5,45
8755,I would like to know is true the school will open in april? ,MWENTA RENMEN KONNEN SKE TOUT BONVRE LEKOL AP OUVRI AN AVRIL?,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,would like know true school open april,7,60
8757,When the seism will finish?. Isit will be the end? ,KI LE SEISME LAN AP FINI. ESKE SE KONSA APOCALIPS LA KOMANSE,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,info,seism finish isit end,4,51
8758,I have a sore throat i don't know what to do i have so much difficulty to drink and to eat please help me. ,Mwen genyen yon gorge kap fe-m mal mwen pa konnen sa pou mwen fe mwen gen difikilte poum vale e poum pale tou ede-m stp,direct,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,request,sore throat dont know much difficulty drink eat please help,10,107
8759,I would like to have any information about the earthquake and the different way that it's have risk in Haiti. ,mwen ta renmen gen enfomasyon sou tranbleman ta a e diferan kote ki gen fay an ayiti yo.,direct,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,request,would like information earthquake different way risk haiti,8,110
8761,The monney that you send for the country i don't find it. ,"LAJAN, NON, VOYE, POU, PEYI, A, MWEN, PAJWEN, LI",direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,monney send country dont find,5,58
8763,please say to the United Nation that I need an education grante. ,di nasyonzini mwen bezwen yon bous detid,direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,please say united nation need education grante,7,65
8764,i am afraid of the earthquake he passed this morning at 1hour. I'm exhausted ,Mp tranbleman de ta a te pase matin an a1 mpa kapab anko,direct,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,info,afraid earthquake passed morning im exhausted,6,77
8766,NOTES: we can't translate this message," ?    ?    ,A888,A888,A888",direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,note cant translate message,4,38
8769,WHERE I FIND THAT FOOD? WE TELL ME TO WASH MY HANDS AFTER EATING. ,Kotem jwen ak manje sa ?nou dim poum lave menm lm finn manje a.,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,find food tell wash hand eating,6,66
8770,"Since I left port au prince to Lester,I didn't find any help untill now. ",Depi mwen sot potopwens la m vin i nan latibonit lesta mwen poko janm jwenn pys d anyen menm,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,since left port au prince lesteri didnt find help untill,10,73
8771,It's not only at port-au-prince that the earthquaque has passed. ,Se pa potoprens selman ceusme la te pase,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,info,portauprince earthquaque passed,3,65
8772,Writing us for to mention the date which we will have food. ,Ekri kil n'ap voye nouriti pou zon salo,direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,writing u mention date food,5,60
8774,I would like to tell you that i never paticipate in any donation but i need supplies needed thanks for your understanding ,Map diw tou-t d ki bay yo mwen pa jam patisip e mwen nan nssite mesi pou konpreansiyonw,direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,would like tell never paticipate donation need supply needed thanks understanding,11,122
8775,what can a person do if he needs a study grant. ,Ki sa pou yn moun fe sil ta bezwen gen yon bous d'etid,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,person need study grant,4,48
8778,WAS THE GOVERNMENT GAVE ME FOOD IT TELLS ME TO WASH MY HAND BEFORE EATING? ,Gouvdman an te banm manje li di poum lave menm avan mw manje.,direct,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,government gave food tell wash hand eating,7,75
8779,"I need to make my pasport,My house has been destroyed.So what should I do? And I lost all my documents. ",Mwen bezwen fe yon pasp kay mwen kraze ki sa pou m' f. mwen pedi tout pys mwen yo.,direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,need make pasportmy house destroyedso lost document,7,104
8780,What measure should we taken just to prevent the Pathogene agents? ,quelle mesure on doit prendre pr eviter les agents pathogane.,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,measure taken prevent pathogene agent,5,67
8781,"Thanks a lot, tell him rice is that i need, because i already have the anti-microbe. ","Mesi dil se dirim vle, paskem gen anti mikrb.",direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,thanks lot tell rice need already antimicrobe,7,85
8783,Have you ever find help in Lagonave? ,Eske nou p'apjwenn ed Nan lagonav ?,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,ever find help lagonave,4,37
8786,What precaution can i take to not catch breath's infection. Thank you. ,Ki prekosyon m ka pran pou m pa trape enfeksyon respiratwa mesi.,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,precaution take catch breath infection thank,6,71
8788,"HERE ARE WHAT I'M ASKING FOR: TENT,SHELTER,FOOD AND ORTHER THINGS. ","Men sa map mande mwen menm : se tant, pwela, nouriti epi lot bagay toujou.",direct,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,request,im asking tentshelterfood orther thing,5,67
8789,"thank you for the information, but I want to know more about the capital of haiti ","Mesi pou enfomasyon, an men mwen vle konnen plis sou sa k'ap pase nan kapital d'ayiti",direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,thank information want know capital haiti,6,82
8790,"I've got so much trouble, I can't pick card,try to pick some for me please just to call my others families. ","Tou senpleman mwen gen anpil problem mwen paka mete kat, sinu pamete tikat pou mw. mw gen problem fasa pou mw svp pou m ka rele lot fanmiy yo",direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,request,ive got much trouble cant pick cardtry pick please call others family,12,108
8791,"We have no food, make a way for us please our brother. ",Nou pa gen manje fe yon jan pou nou souple fre nou yo,direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,food make way u please brother,6,55
8792,"We have no food, make a way for us please. our brothers are in carrefour on the ground salaisien Tolan, Please! ",Nou pa gen manje fe yon jan pou nou souple fre nou yo nan kfou sou teren salezyen tolan n souple,direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,food make way u please brother carrefour ground salaisien tolan please,11,112
8795,Information concerning the Earthquake. ,Enfomasyon sou tranbleman ta a,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,info,information concerning earthquake,3,39
8796,"Thanks American gouvernement but I'm a victim of earthquake of january 12th, then I don't share in any activity what make. ",Mesi Gouv Ameriken selman mwen viktim 12janv e mwen pa patisipe nan anyen kapft kom aktivite inocent,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,info,thanks american gouvernement im victim earthquake january dont share activity make,11,123
8797,If you don't find the eat and tent. What must make to find the cyclone? ,siw pa jwenn manje ak tant sa pou fe pou jwenn cyclone,direct,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,info,dont find eat tent must make find cyclone,8,72
8799,Croix-des-bouquets did not find anything. ,Croix des bouquets pa jwenn anyen,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,croixdesbouquets find anything,3,42
8800,I ask you make me find a tent for rain. ,p mande fem jwenn yon tant poum ka pare lapli,direct,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,request,ask make find tent rain,5,40
8801,My father and my mother died in earthquake ,Papa ak mamane mourir en tranbleman de te a,direct,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,info,father mother died earthquake,4,43
8802,"I am a school's Director in the jeremie's Warf. The school's name Mixte the Perfection. How you can help me whatherver way as prelate, material for school. ","Mwen se yon direkt lekol ki trouve nan waf jeremi. lekol la rele mixte la perfection. koman nou ka ede m kelke swa fason an tankou prela, materiel pou le",direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,request,school director jeremies warf school name mixte perfection help whatherver way prelate material school,14,156
8805,"Thank you for all the messages for precaution that you m' had to send. But, you know that I could not live only of these conceils it is necessary food and work for me so that I can take care of my family. ",Mesi pou bel mesaj de prekosyon yo men se pa selman de mesaj mwen viv mwen bezwen manje mwen bezwen travay pou m ka okipe pitit ak madanm mwen,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,info,thank message precaution send know could live conceils necessary food work take care family,14,205
8810,Yesterday I get vaccinate and he make me feel a fever.what cause it happen? ,Y mpran vaksen li banm fyv. kisa ki fe sa?,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,yesterday get vaccinate make feel feverwhat cause happen,8,76
8812,"Thank you for the council,and still thank you advances because, there are 40 families has to belair and has fayel small a zone to belair which dies of hunger and without shelters.Please, help us. ","Msy pou gonsey la, mesy tou paske mwen ekri nou poum dynou gen 40fanmy nan bayld avek nanfayel cap soufri san mange, san abri toujou, nan zon bayld tampr",direct,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,thank counciland still thank advance family belair fayel small zone belair dy hunger without sheltersplease help u,17,196
8813,"i am suffering a lot. i am hungry, thirsty. i don't have house. thanks ",Mwen. soufri. trop. mwen. grangou. problem. kay. problem. twalut. problem. dlo. mesi,direct,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,suffering lot hungry thirsty dont house thanks,7,71
8814,THE NATURAL CATASTROPHE IN HAITI ,Catastrophe naturelle d'haiti.,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,info,natural catastrophe haiti,3,33
8815,Hello! It's been a long time that I'm asking for an education grant in telecomunication and no body answer me.Then what should I do? ,Hello! J'ai beaucoup demander une bourse d'etude en tlcommunication personne ne m'a pas repondu. Que devrais-je faire alors?Si vous pouvez pas me donner,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,hello long time im asking education grant telecomunication body answer methen,11,133
8817,Where is the national register now. That was BRUNEL. ,Ki kote achiv nasyonal ye kounye a se te BRUNEL,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,national register brunel,3,53
8818,I am sleeping in this house. I will give you a little space to sleep. ,.. .. .. .. .. .. .. . /// @@js@ Se anba kay sa mwen demi. mwen ap ba ou yon ti kote pou demi tou.,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,sleeping house give little space sleep,6,70
8819,"We need a food they are living in the matisan, please help me. ",We need a food they are living in the matisan please help me,direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,need food living matisan please help,6,63
8820,how to protect myself opposite another earthquake? I live in a concrete house. and then when does the school open at port-au-Prince for all schools and all classes ,Kijan mwen ka pwoteje tet mwen sigen yon lot tranbleman paske senan yon kay an beton mwen ye epi kil lekol nan p-au-p ap ouvri pou tout elv tout klas,direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,request,protect opposite another earthquake live concrete house school open portauprince school class,12,164
8824,I'm a profesional and united nation didn't ask me and the didn't comes to see how we sleep cause we are under rain. ,Mwen aprannmetye nasyonzini pajanmdiyonbagay kisye yopapasewn nou koman napdomi eskelaplipamouyenou,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,info,im profesional united nation didnt ask didnt come see sleep cause rain,12,116
8825,what the united nations decide to do for us in this country they must say what they do? ,Bonkisa nasyonzini desidef pounou nanpeyisaa menm sepouyodisayapfa,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,united nation decide u country must say,7,88
8827,presidents all over the world I'm asking you to help Haiti. ,Prezidan tout peyi a yo map made n' pou n' ede peyi dayiti.,direct,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,request,president world im asking help haiti,6,60
8831,"we want medical equipment and supplies needed in all crushed area specialy Bon-Repos such as medecins againts MST/IST, Familial Planning, psycological care and so forth. what ONG we must contact for that. ",kont MST/IST PLANIN FAMILYAL SWEN-SANITE PSIKOLOJI NAN KATYE SIBE YO AK BON REPO SVP KI ONG NOU DWE KONTAKTE,direct,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,want medical equipment supply needed crushed area specialy bonrepos medecins againts mstist familial planning psycological care forth ong must contact,20,205
8832,I don't have a place to remain that you can do for me I have a child you can help me to find a stretched one ,Mwen pa gen kote poum rete ki sa ou ka fe pou mwen paske mwen gen yon timoun piti eske ou ka fem jwenn yon tant poum ka rete,direct,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,dont place remain child help find stretched one,8,109
8834,"Good morning,please,We are crying in help,because we can not stay anymore. thanks a lot, good bye. ",BONJOUR S. V. P. MAP MAN2 NOU ED NOU PASKEM PAKAPAB ANKO. MESI DAVANS BYE. BYE.,direct,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,good morningpleasewe cry helpbecause stay anymore thanks lot good bye,10,99
8839,I'm a victim I find no help ever ,"Mwen se viktim, men m pa janm jwenn okenn ed.",direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,im victim find help ever,5,33
8840,"I need son food because I have the necessity,please help me. ","I need son food because I have the necesite, please help me.",direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,need son food necessityplease help,5,61
8841,don't suvivors in gonaives find any help please ? ,ESKE RESKAPE KI GONAIVES YO PAP JWENN AUCUN AIDE SIL VUO PLE.,direct,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,dont suvivors gonaives find help please,6,50
8842,I need equipment to make my provisional shelter. ,Mwen bezwen materyo poum' kapab fe abri provizwa pam' poum' repozem'.,direct,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,need equipment make provisional shelter,5,49
8844,What's importance of the united states on the earth of the haitian people during they mock at haitian people from day to day. ,Ki enpotans nasyonzini sou te pap ayisyen kap pase n nan tenten chak jou piplis,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,whats importance united state earth haitian people mock haitian people day day,12,126
8847,"Estoy ocupado, llamame mas tarde ","Estoy ocupado, llamame mas tarde.",direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,estoy ocupado llamame ma tarde,5,33
8850,"GOOD EVENING, I'M A NURSE WHO ISN'T WORKING AND THE LIFE IS VERY DIFFICULT FOR ME.PLEASE HELP ME ","Bonswa, mwen se enfimy ki pa nan travay k'ap viv yon moman difisil svp ede m.",direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,good evening im nurse isnt working life difficult meplease help,10,97
8851,"I HAVE A LOT OF SPOTS, PLEASE HELP ME ",MWEN GENYEN ANPIL BOUTON TANPRI POTEM SEKOU,direct,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,lot spot please help,4,38
8852,it's La gonave that's I'm please make any fashions to help me ,SE LAGONAV MWEN YE FE MOYEN POUN KA SOVEM,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,la gonave thats im please make fashion help,8,62
8856,"NOTES: This message don't have information,it's not important.","gay,pa sy bay menm youn demi pwent an plis. Jete w! Si wap okabinen ,koup sa sec,osnon se ka dny fwa wap kaka. Sa se te yon konsey Nasyonzini voy",direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,note message dont informationits important,5,62
8858,"NOTES: It's not important, this is someone who is playing.",Tand sa rock cadet lap pare tanm nou paske li komen nou se vol e sak f li pran dvant pou li bare nou e lap mare nou,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,note important someone playing,4,58
8859,what prenention we have to take against the wind which blow ,Ki prevansyon nou dwe pran kont vye van kap soufle yo?,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,prenention take wind blow,4,60
8860,I say hi to the American people thanks for your help. Answer me and God bless you you and the other nation ,SALUT LES AMERICAIN MERCI PR VOTRE COLLABORATION REPONDEZ MOI DIEU VOUS BENISSE ET LES AUTRE NATIONS.,direct,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,info,say hi american people thanks help answer god bless nation,10,107
8861,"UNITED STATES MUST SAY WHAY THEY DO SINCE JANUARY 12TH, 2010 IN THE COUNTRY. ",Fok nasyonzini di ki sa l regle depi 12 janvye 2010 nan peyi ya,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,united state must say whay since january country,8,77
8867,"Hi,I have a lot of problem,I dont fin any thing to eat,I dont find any job,please help me to fin a job ",Hallo mwen gen anpil pwoblem mwen pa jwenn manjen pou m manje mwen pa jwenn travay pou fe. Tanpri fem jwenn travay,direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,hii lot problemi dont fin thing eati dont find jobplease help fin job,13,103
8871,Please since they give this help I never find anything please help me to find something to eat and God will be bless you for that. ,Tanpri s v p depi ed sa a ap bay mwen poko jwen ayen tanpri s v p fem fav yon bagay sou ple bondye varemt nou sa ke bondye beni nou,direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,please since give help never find anything please help find something eat god bless,14,131
8876,I'd like a psychologist to see me ,J'aimerais un psychologue me voir.,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,id like psychologist see,4,34
8878,I would like if the Senegal's prsident don't come yet in Haiti and if the haitians will not go there. ,Mwen ta renmen konnen eske presidan senegal ya pap vin an ayiti ank e si ayisyen yo pa pral senegal la,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,would like senegal prsident dont come yet haiti haitian go,10,102
8879,"I don't know if i can suggest you, I see the bridge of the croix-des-missions reprents a big risk for all the people who pass on it. ","Mwen pa konnen si sa konsne sigjesyon moun ka f, mwen w pon Kwadmisyon an reprezante yon gwo danje pou tout moun k'ap frekante'l.",direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,info,dont know suggest see bridge croixdesmissions reprents big risk people pas,11,133
